kernel,time_us,status,metric,timing,shape,hardware,framework,date,raw_result
aten_nansum_cpu,523.328,PASS,torch_cpu_us,sync_wall,R=131072_K=64,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_nansum_cpu torch_cpu_us=523.328 timing=sync_wall shape='R=131072_K=64'
aten_narrow_copy_dense_cpu,384.800,PASS,torch_cpu_us,sync_wall,C=2897_L=724_R=1448,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_narrow_copy_dense_cpu torch_cpu_us=384.800 timing=sync_wall shape='C=2897_L=724_R=1448'
aten_neg,424.640,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_neg torch_cpu_us=424.640 timing=sync_wall shape='N=4194304'
aten_nested_all_cpu,,SKIP,torch_cpu_us,unspecified,B=724_N=5793,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_nested_all_cpu torch_cpu_us=SKIP err=missing_native_fixture_adapter:nested_all shape='B=724_N=5793'
aten_nested_batch_offsets_cpu,,SKIP,torch_cpu_us,unspecified,B=4194302,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_nested_batch_offsets_cpu torch_cpu_us=SKIP err=build:AttributeError:'NoneType' object has no attribute 'startswith' shape='B=4194302'
aten_nested_bmm_cpu,,SKIP,torch_cpu_us,unspecified,B=83_K=248_M=165_N=206,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_nested_bmm_cpu torch_cpu_us=SKIP err=missing_native_fixture_adapter:nested_bmm shape='B=83_K=248_M=165_N=206'
aten_nested_clone_cpu,417.504,PASS,torch_cpu_us,sync_wall,B=724_N=5793,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_nested_clone_cpu torch_cpu_us=417.504 timing=sync_wall shape='B=724_N=5793'
aten_nested_matmul_broadcast_cpu,28222.784,PASS,torch_cpu_us,sync_wall,B=89_K=266_M=178_N=222,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_nested_matmul_broadcast_cpu torch_cpu_us=28222.784 timing=sync_wall shape='B=89_K=266_M=178_N=222'
aten_nested_softmax_backward_cpu,693.888,PASS,torch_cpu_us,sync_wall,B=65536_N=64,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_nested_softmax_backward_cpu torch_cpu_us=693.888 timing=sync_wall shape='B=65536_N=64'
aten_nested_squeeze_cpu,441.056,PASS,torch_cpu_us,sync_wall,B=724_N=5793,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_nested_squeeze_cpu torch_cpu_us=441.056 timing=sync_wall shape='B=724_N=5793'
aten_nested_sum_backward_cpu,173.536,PASS,torch_cpu_us,sync_wall,B=724_N=5793,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_nested_sum_backward_cpu torch_cpu_us=173.536 timing=sync_wall shape='B=724_N=5793'
aten_nested_sum_dim_cpu,,SKIP,torch_cpu_us,unspecified,B=724_N=5793,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_nested_sum_dim_cpu torch_cpu_us=SKIP err=missing_native_fixture_adapter:nested_sum_dim shape='B=724_N=5793'
aten_norm_cpu,1179.136,PASS,torch_cpu_us,sync_wall,K=2897_R=1448,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_norm_cpu torch_cpu_us=1179.136 timing=sync_wall shape='K=2897_R=1448'
aten_normal_cpu,200267.872,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_normal_cpu torch_cpu_us=200267.872 timing=sync_wall shape='N=4194304'
aten_or_reduce_cpu,292.704,PASS,torch_cpu_us,sync_wall,K=2897_R=1448,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_or_reduce_cpu torch_cpu_us=292.704 timing=sync_wall shape='K=2897_R=1448'
aten_outer,343.264,PASS,torch_cpu_us,sync_wall,M=2048_N=2048,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_outer torch_cpu_us=343.264 timing=sync_wall shape='M=2048_N=2048'
aten_pixel_shuffle,784.896,PASS,torch_cpu_us,sync_wall,B=9_C=14_H=19_R=9_W=19,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_pixel_shuffle torch_cpu_us=784.896 timing=sync_wall shape='B=9_C=14_H=19_R=9_W=19'
aten_pixel_shuffle_cpu_backend,1012.160,PASS,torch_cpu_us,sync_wall,B=4_C=13_H=34_RATIO=9_W=34,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_pixel_shuffle_cpu_backend torch_cpu_us=1012.160 timing=sync_wall shape='B=4_C=13_H=34_RATIO=9_W=34'
aten_pixel_unshuffle_cpu_backend,1503.296,PASS,torch_cpu_us,sync_wall,B=4_C=13_H=34_RATIO=9_W=34,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_pixel_unshuffle_cpu_backend torch_cpu_us=1503.296 timing=sync_wall shape='B=4_C=13_H=34_RATIO=9_W=34'
aten_polar_scalarized,3330.496,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_polar_scalarized torch_cpu_us=3330.496 timing=sync_wall shape='N=4194304'
aten_pow,6194.528,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_pow torch_cpu_us=6194.528 timing=sync_wall shape='N=4194304'
aten_pow_tensor_scalar,6224.128,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_pow_tensor_scalar torch_cpu_us=6224.128 timing=sync_wall shape='N=4194304'
aten_prod,204.224,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_prod torch_cpu_us=204.224 timing=sync_wall shape='N=4194304'
aten_quant_col_offsets_cpu,,SKIP,torch_cpu_us,unspecified,K=1048576_N=48,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_quant_col_offsets_cpu torch_cpu_us=SKIP err=build:AttributeError:'NoneType' object has no attribute 'startswith' shape='K=1048576_N=48'
aten_reciprocal,418.752,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_reciprocal torch_cpu_us=418.752 timing=sync_wall shape='N=4194304'
aten_relu,433.120,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_relu torch_cpu_us=433.120 timing=sync_wall shape='N=4194304'
aten_renorm_scale_factor,2413.344,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_renorm_scale_factor torch_cpu_us=2413.344 timing=sync_wall shape='N=4194304'
aten_repeat_compute_cpu,165.568,PASS,torch_cpu_us,sync_wall,N=8192_R=512,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_repeat_compute_cpu torch_cpu_us=165.568 timing=sync_wall shape='N=8192_R=512'
aten_repeat_tensor_shape_cpu,164.928,PASS,torch_cpu_us,sync_wall,N=8192_R=512,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_repeat_tensor_shape_cpu torch_cpu_us=164.928 timing=sync_wall shape='N=8192_R=512'
aten_rms_norm,2024.032,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_rms_norm torch_cpu_us=2024.032 timing=sync_wall shape='N=4194304'
aten_round,424.256,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_round torch_cpu_us=424.256 timing=sync_wall shape='N=4194304'
aten_round_decimals,422.208,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_round_decimals torch_cpu_us=422.208 timing=sync_wall shape='N=4194304'
aten_rsqrt,554.496,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_rsqrt torch_cpu_us=554.496 timing=sync_wall shape='N=4194304'
aten_sampled_addmm_sparse_csr_cpu,12464.000,PASS,torch_cpu_us,sync_wall,R=4096_K=512_C=4096_NNZ=262144_N=262144,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sampled_addmm_sparse_csr_cpu torch_cpu_us=12464.000 timing=sync_wall shape='R=4096_K=512_C=4096_NNZ=262144_N=262144'
aten_shrink_backward,1996.256,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_shrink_backward torch_cpu_us=1996.256 timing=sync_wall shape='N=4194304'
aten_sigmoid,1242.304,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sigmoid torch_cpu_us=1242.304 timing=sync_wall shape='N=4194304'
aten_sigmoid_backward,700.000,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sigmoid_backward torch_cpu_us=700.000 timing=sync_wall shape='N=4194304'
aten_silu,1316.192,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_silu torch_cpu_us=1316.192 timing=sync_wall shape='N=4194304'
aten_silu_backward,1539.616,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_silu_backward torch_cpu_us=1539.616 timing=sync_wall shape='N=4194304'
aten_silu_cpu,1309.984,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_silu_cpu torch_cpu_us=1309.984 timing=sync_wall shape='N=4194304'
aten_sin,1552.544,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sin torch_cpu_us=1552.544 timing=sync_wall shape='N=4194304'
aten_sinh,3047.360,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sinh torch_cpu_us=3047.360 timing=sync_wall shape='N=4194304'
aten_slow_conv3d_backward_input_cpu,,SKIP,torch_cpu_us,unspecified,C=8_O=16_D=32_H=32_W=32_K=3,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_slow_conv3d_backward_input_cpu torch_cpu_us=SKIP err=missing_native_fixture_adapter:slow_conv3d_backward_input shape='C=8_O=16_D=32_H=32_W=32_K=3'
aten_slow_conv3d_backward_weight_cpu,,SKIP,torch_cpu_us,unspecified,C=8_O=16_D=32_H=32_W=32_K=3,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_slow_conv3d_backward_weight_cpu torch_cpu_us=SKIP err=missing_native_fixture_adapter:slow_conv3d_backward_weight shape='C=8_O=16_D=32_H=32_W=32_K=3'
aten_slow_conv3d_forward_cpu,,SKIP,torch_cpu_us,unspecified,C=14_D=55_H=62_K=21_O=21_W=68,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_slow_conv3d_forward_cpu torch_cpu_us=SKIP err=missing_native_fixture_adapter:slow_conv3d shape='C=14_D=55_H=62_K=21_O=21_W=68'
aten_smooth_l1_backward,1221.024,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_smooth_l1_backward torch_cpu_us=1221.024 timing=sync_wall shape='N=4194304'
aten_smooth_l1_elementwise,713.536,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_smooth_l1_elementwise torch_cpu_us=713.536 timing=sync_wall shape='N=4194304'
aten_softmax,16249.216,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_softmax torch_cpu_us=16249.216 timing=sync_wall shape='N=4194304'
aten_softplus,8923.584,PASS,torch_cpu_us,sync_wall,N=8388608,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_softplus torch_cpu_us=8923.584 timing=sync_wall shape='N=8388608'
aten_softplus_backward,4473.856,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_softplus_backward torch_cpu_us=4473.856 timing=sync_wall shape='N=4194304'
aten_softshrink,419.296,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_softshrink torch_cpu_us=419.296 timing=sync_wall shape='N=4194304'
aten_sort_cpu,1580.640,PASS,torch_cpu_us,sync_wall,K=4095_R=1024,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sort_cpu torch_cpu_us=1580.640 timing=sync_wall shape='K=4095_R=1024'
aten_sparse_add_values_cpu,699.296,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sparse_add_values_cpu torch_cpu_us=699.296 timing=sync_wall shape='N=4194304'
aten_sparse_addmm_cpu,3394.496,PASS,torch_cpu_us,sync_wall,R=64_C=4096_N=4096,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sparse_addmm_cpu torch_cpu_us=3394.496 timing=sync_wall shape='R=64_C=4096_N=4096'
aten_sparse_addmv_bsr_cpu,7185.440,PASS,torch_cpu_us,sync_wall,R=4096_C=4096_BR=4_BC=4_N=262144,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sparse_addmv_bsr_cpu torch_cpu_us=7185.440 timing=sync_wall shape='R=4096_C=4096_BR=4_BC=4_N=262144'
aten_sparse_addmv_csr_cpu,62824.448,PASS,torch_cpu_us,sync_wall,R=65536_C=65536_N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sparse_addmv_csr_cpu torch_cpu_us=62824.448 timing=sync_wall shape='R=65536_C=65536_N=4194304'
aten_sparse_bmm_cpu,,SKIP,torch_cpu_us,unspecified,B=37_K=375_M=300_N=225,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sparse_bmm_cpu torch_cpu_us=SKIP err=missing_native_fixture_adapter:sparse_bmm shape='B=37_K=375_M=300_N=225'
aten_sparse_coo_softmax_backward_cpu,392412.224,PASS,torch_cpu_us,sync_wall,R=524288_K=8,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sparse_coo_softmax_backward_cpu torch_cpu_us=392412.224 timing=sync_wall shape='R=524288_K=8'
aten_sparse_coo_to_csr_cpu,,SKIP,torch_cpu_us,unspecified,N=4194304_R=65536,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sparse_coo_to_csr_cpu torch_cpu_us=SKIP err=build:AttributeError:'NoneType' object has no attribute 'startswith' shape='N=4194304_R=65536'
aten_sparse_csr_addmm_cpu,102683.808,PASS,torch_cpu_us,sync_wall,R=65536_K=65536_C=64_N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sparse_csr_addmm_cpu torch_cpu_us=102683.808 timing=sync_wall shape='R=65536_K=65536_C=64_N=4194304'
aten_sparse_csr_reduce_all_cpu,213.952,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sparse_csr_reduce_all_cpu torch_cpu_us=213.952 timing=sync_wall shape='N=4194304'
aten_sparse_intersection_apply_cpu,704.736,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sparse_intersection_apply_cpu torch_cpu_us=704.736 timing=sync_wall shape='N=4194304'
aten_sparse_intersection_launch_cpu,688.992,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sparse_intersection_launch_cpu torch_cpu_us=688.992 timing=sync_wall shape='N=4194304'
aten_sparse_matmul_cpu,,SKIP,torch_cpu_us,unspecified,C=2047_N=16380_R=2047,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sparse_matmul_cpu torch_cpu_us=SKIP err=build:AttributeError:'NoneType' object has no attribute 'startswith' shape='C=2047_N=16380_R=2047'
aten_sparse_matmul_csr_to_coo_cpu,,SKIP,torch_cpu_us,unspecified,N=4194304_R=65536,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sparse_matmul_csr_to_coo_cpu torch_cpu_us=SKIP err=build:AttributeError:'NoneType' object has no attribute 'startswith' shape='N=4194304_R=65536'
aten_sparse_mul_cpu,689.440,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sparse_mul_cpu torch_cpu_us=689.440 timing=sync_wall shape='N=4194304'
aten_sparse_norm_cpu,589.920,PASS,torch_cpu_us,sync_wall,N=2097152,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sparse_norm_cpu torch_cpu_us=589.920 timing=sync_wall shape='N=2097152'
aten_sparse_sum_cpu,201.984,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sparse_sum_cpu torch_cpu_us=201.984 timing=sync_wall shape='N=4194304'
aten_split_copy_cpu,598.912,PASS,torch_cpu_us,sync_wall,N=4194304_S=4,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_split_copy_cpu torch_cpu_us=598.912 timing=sync_wall shape='N=4194304_S=4'
aten_sqrt,422.112,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sqrt torch_cpu_us=422.112 timing=sync_wall shape='N=4194304'
aten_square,420.416,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_square torch_cpu_us=420.416 timing=sync_wall shape='N=4194304'
aten_sspaddmm_cpu,501.376,PASS,torch_cpu_us,sync_wall,C=1774_K=2365_N=18917_R=2365,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sspaddmm_cpu torch_cpu_us=501.376 timing=sync_wall shape='C=1774_K=2365_N=18917_R=2365'
aten_stack_serial_cpu,18.912,PASS,torch_cpu_us,sync_wall,K=405_R=203_T=51,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_stack_serial_cpu torch_cpu_us=18.912 timing=sync_wall shape='K=405_R=203_T=51'
aten_standard_gamma_grad_cpu,279263.552,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_standard_gamma_grad_cpu torch_cpu_us=279263.552 timing=sync_wall shape='N=4194304'
aten_sum,516.704,PASS,torch_cpu_us,sync_wall,M=65536_N=64,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sum torch_cpu_us=516.704 timing=sync_wall shape='M=65536_N=64'
aten_sum_cpu_backend,217.024,PASS,torch_cpu_us,sync_wall,K=4095_R=1024,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sum_cpu_backend torch_cpu_us=217.024 timing=sync_wall shape='K=4095_R=1024'
aten_sumproduct_pair_cpu,,SKIP,torch_cpu_us,unspecified,B=70_K=282_M=141_N=211,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_sumproduct_pair_cpu torch_cpu_us=SKIP err=build:AttributeError:'NoneType' object has no attribute 'startswith' shape='B=70_K=282_M=141_N=211'
aten_tan,3204.064,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_tan torch_cpu_us=3204.064 timing=sync_wall shape='N=4194304'
aten_tanh,3616.416,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_tanh torch_cpu_us=3616.416 timing=sync_wall shape='N=4194304'
aten_tanh_backward,705.728,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_tanh_backward torch_cpu_us=705.728 timing=sync_wall shape='N=4194304'
aten_threshold_backward,699.936,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_threshold_backward torch_cpu_us=699.936 timing=sync_wall shape='N=4194304'
aten_topk_cpu,373.344,PASS,torch_cpu_us,sync_wall,K=4095_R=1024_TOP=512,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_topk_cpu torch_cpu_us=373.344 timing=sync_wall shape='K=4095_R=1024_TOP=512'
aten_trace_cpu,8.832,PASS,torch_cpu_us,sync_wall,N=2047,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_trace_cpu torch_cpu_us=8.832 timing=sync_wall shape='N=2047'
aten_transform_bias_rescale_qkv_cpu,,SKIP,torch_cpu_us,unspecified,B=8_S=512_H=16_D=64,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_transform_bias_rescale_qkv_cpu torch_cpu_us=SKIP err=build:AttributeError:'NoneType' object has no attribute 'startswith' shape='B=8_S=512_H=16_D=64'
aten_transpose_copy,9355.008,PASS,torch_cpu_us,sync_wall,M=2365_N=1774,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_transpose_copy torch_cpu_us=9355.008 timing=sync_wall shape='M=2365_N=1774'
aten_trilinear_cpu,11711.008,PASS,torch_cpu_us,sync_wall,B=65_I=131_J=163_K=196,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_trilinear_cpu torch_cpu_us=11711.008 timing=sync_wall shape='B=65_I=131_J=163_K=196'
aten_trunc,423.072,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_trunc torch_cpu_us=423.072 timing=sync_wall shape='N=4194304'
aten_unbind_copy_cpu,4687.360,PASS,torch_cpu_us,sync_wall,B=512_N=8192,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_unbind_copy_cpu torch_cpu_us=4687.360 timing=sync_wall shape='B=512_N=8192'
aten_unfolded2d_copy_cpu,457.504,PASS,torch_cpu_us,sync_wall,C=11_H=46_KH=17_KW=17_OH=34_OW=34_W=46,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_unfolded2d_copy_cpu torch_cpu_us=457.504 timing=sync_wall shape='C=11_H=46_KH=17_KW=17_OH=34_OW=34_W=46'
aten_uniform_cpu,17863.552,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_uniform_cpu torch_cpu_us=17863.552 timing=sync_wall shape='N=4194304'
aten_upsample_bilinear2d,505.632,PASS,torch_cpu_us,sync_wall,B=4096_C=3_H=4_W=4,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_upsample_bilinear2d torch_cpu_us=505.632 timing=sync_wall shape='B=4096_C=3_H=4_W=4'
aten_vector_norm_out_cpu,1186.336,PASS,torch_cpu_us,sync_wall,C=2897_R=1448,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_vector_norm_out_cpu torch_cpu_us=1186.336 timing=sync_wall shape='C=2897_R=1448'
aten_weight_norm_backward_cpu,865.952,PASS,torch_cpu_us,sync_wall,C=1024_S=4095,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_weight_norm_backward_cpu torch_cpu_us=865.952 timing=sync_wall shape='C=1024_S=4095'
aten_xor_sum_cpu,292.896,PASS,torch_cpu_us,sync_wall,K=2897_R=1448,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_xor_sum_cpu torch_cpu_us=292.896 timing=sync_wall shape='K=2897_R=1448'
aten_zeros_cpu,162.240,PASS,torch_cpu_us,sync_wall,N=4194304,Jetson_AGX_Orin_CPU_12_threads,torch_2.8.0+cpu,2026-09-07,kernel=aten_zeros_cpu torch_cpu_us=162.240 timing=sync_wall shape='N=4194304'
